status,price,bed,bath,acre_lot,city,state,zip_code,house_size,price_per_sqft,bed_bath_ratio,market_segment,luxury_flag,lot_size_bucket,listing_year,listing_month,prev_sold_date
sold,526990.0,5.0,3.0,0.16,Litchfield Park,Arizona,85340.0,2688.0,196.05,1.667,premium,False,small,2022.0,2022-04,2022-04-27
sold,475000.0,2.0,1.0,0.1,Loma Linda,California,92354.0,946.0,502.11,2.0,mid_market,False,tiny,2021.0,2021-12,2021-12-08
for_sale,380000.0,3.0,2.0,0.21,Phoenix,Arizona,85033.0,1217.0,312.24,1.5,mid_market,False,small,2021.0,2021-04,2021-04-30
sold,57000.0,3.0,1.0,0.19,Streator,Illinois,61364.0,1344.0,42.41,3.0,budget,False,small,2021.0,2021-12,2021-12-21
for_sale,99900.0,3.0,2.0,0.25,Biloxi,Mississippi,39532.0,1216.0,82.15,1.5,budget,False,small,2021.0,2021-09,2021-09-16
for_sale,40000.0,3.0,1.0,0.16,Dayton,Ohio,45417.0,1040.0,38.46,3.0,budget,False,small,2013.0,2013-07,2013-07-19
for_sale,480000.0,4.0,3.0,0.45,Sherwood,Arkansas,72120.0,2558.0,187.65,1.333,mid_market,False,standard,2022.0,2022-04,2022-04-30
for_sale,310000.0,3.0,3.0,0.31,Raleigh,North Carolina,27610.0,1710.0,181.29,1.0,mid_market,False,standard,2016.0,2016-05,2016-05-24
for_sale,56800.0,3.0,1.0,,Helena,Montana,59601.0,840.0,67.62,3.0,budget,False,tiny,,,
sold,709900.0,4.0,3.0,0.25,Elk Grove,California,95758.0,2773.0,256.0,1.333,premium,False,small,2022.0,2022-04,2022-04-18
sold,270000.0,4.0,2.0,0.16,Pasadena,Texas,77504.0,2048.0,131.84,2.0,mid_market,False,small,2021.0,2021-11,2021-11-30
for_sale,442900.0,2.0,2.0,0.47,Chippewa Falls,Wisconsin,54729.0,1430.0,309.72,1.0,mid_market,False,standard,,,
for_sale,350000.0,4.0,2.0,0.26,Byron,Wyoming,82412.0,2000.0,175.0,2.0,mid_market,False,standard,,,
for_sale,384997.0,3.0,2.0,0.09,Stockton,California,95205.0,1302.0,295.7,1.5,mid_market,False,tiny,2021.0,2021-11,2021-11-03
sold,4295000.0,4.0,3.0,0.16,Corona Del Mar,California,92625.0,2800.0,1533.93,1.333,luxury,True,small,2022.0,2022-01,2022-01-07
sold,86900.0,3.0,1.0,0.26,Oshkosh,Wisconsin,54904.0,1080.0,80.46,3.0,budget,False,standard,2021.0,2021-11,2021-11-29
for_sale,315000.0,5.0,3.0,0.65,Covington,Georgia,30016.0,2600.0,121.15,1.667,mid_market,False,standard,2022.0,2022-07,2022-07-27
sold,160000.0,3.0,2.0,0.11,Wickliffe,Ohio,44092.0,1618.0,98.89,1.5,budget,False,small,2022.0,2022-02,2022-02-14
sold,350000.0,3.0,2.0,0.13,Reno,Nevada,89506.0,1020.0,343.14,1.5,mid_market,False,small,2021.0,2021-12,2021-12-23
for_sale,349000.0,3.0,2.0,0.4,Pike Road,Alabama,36064.0,1633.0,213.72,1.5,mid_market,False,standard,,,
sold,225000.0,3.0,3.0,0.1,Channelview,Texas,77530.0,1612.0,139.58,1.0,budget,False,tiny,2022.0,2022-03,2022-03-03
for_sale,219900.0,6.0,3.0,0.21,Alexandria,Minnesota,56308.0,4512.0,48.74,2.0,budget,False,small,2016.0,2016-06,2016-06-23
for_sale,375000.0,3.0,2.0,0.27,Hidden Valley Lake,California,95467.0,1561.0,240.23,1.5,mid_market,False,standard,2016.0,2016-01,2016-01-15
for_sale,114900.0,2.0,1.0,,Fox Lake,Illinois,60020.0,975.0,117.85,2.0,budget,False,tiny,2004.0,2004-11,2004-11-12
sold,485000.0,1.0,1.0,,Miami Beach,Florida,33139.0,730.0,664.38,1.0,mid_market,False,tiny,2022.0,2022-02,2022-02-02
sold,3495000.0,4.0,4.0,0.11,Laguna Beach,California,92651.0,2425.0,1441.24,1.0,luxury,True,small,2022.0,2022-04,2022-04-25
for_sale,56500.0,4.0,3.0,0.16,Muskogee,Oklahoma,74401.0,1743.0,32.42,1.333,budget,False,small,,,
sold,889000.0,4.0,3.0,0.1,San Diego,California,92154.0,2231.0,398.48,1.333,premium,False,tiny,2022.0,2022-02,2022-02-22
sold,799000.0,3.0,2.0,0.12,Gardena,California,90248.0,1146.0,697.21,1.5,premium,False,small,2022.0,2022-04,2022-04-11
sold,499900.0,3.0,3.0,,Hebron,Kentucky,41048.0,2675.0,186.88,1.0,premium,False,tiny,2022.0,2022-03,2022-03-31
for_sale,549300.0,4.0,3.0,0.17,Hemet,California,92545.0,2797.0,196.39,1.333,premium,False,small,2021.0,2021-07,2021-07-16
for_sale,199000.0,3.0,1.0,1.01,Sanford,Maine,4073.0,960.0,207.29,3.0,budget,False,large,2009.0,2009-07,2009-07-01
for_sale,280800.0,1.0,1.0,,Pompano Beach,Florida,33062.0,777.0,,1.0,mid_market,False,tiny,2016.0,2016-11,2016-11-15
for_sale,225000.0,3.0,2.0,4.1,Mansfield,Ohio,44903.0,1280.0,175.78,1.5,budget,False,large,2016.0,2016-01,2016-01-25
for_sale,399000.0,3.0,2.0,0.16,Panama City Beach,Florida,32413.0,1320.0,302.27,1.5,mid_market,False,small,2021.0,2021-03,2021-03-08
sold,89000.0,2.0,1.0,0.43,Carrollton,Ohio,44615.0,1280.0,69.53,2.0,budget,False,standard,2021.0,2021-10,2021-10-29
for_sale,245000.0,4.0,2.0,3.04,Colbert,Georgia,30628.0,1808.0,135.51,2.0,mid_market,False,large,2010.0,2010-08,2010-08-05
sold,192500.0,3.0,1.0,0.16,Pasadena,Texas,77506.0,1179.0,163.27,3.0,budget,False,small,2022.0,2022-02,2022-02-25
for_sale,322338.0,3.0,2.0,0.13,Longs,South Carolina,29568.0,1574.0,204.79,1.5,mid_market,False,small,,,
for_sale,21022594.0,3.0,1.0,0.27,Phoenixville,Pennsylvania,19460.0,21583.0,974.03,3.0,luxury,True,standard,1997.0,1997-10,1997-10-15
for_sale,650000.0,4.0,3.0,2.1,Newtown,Connecticut,6470.0,3104.0,209.41,1.333,premium,False,large,2002.0,2002-02,2002-02-28
for_sale,545000.0,2.0,2.0,0.14,Goodyear,Arizona,85395.0,1979.0,275.39,1.0,premium,False,small,2009.0,2009-09,2009-09-01
for_sale,489000.0,4.0,2.0,1.4,West Amwell,New Jersey,8530.0,2400.0,203.75,2.0,mid_market,False,large,2015.0,2015-12,2015-12-28
sold,310000.0,3.0,2.0,1.05,Montross,Virginia,22520.0,1416.0,218.93,1.5,mid_market,False,large,2021.0,2021-11,2021-11-29
sold,649950.0,3.0,2.0,0.19,Roseville,California,95747.0,1869.0,347.75,1.5,premium,False,small,2022.0,2022-02,2022-02-22
for_sale,305000.0,3.0,2.0,0.79,Candler,North Carolina,28715.0,2052.0,,1.5,mid_market,False,standard,2012.0,2012-02,2012-02-08
for_sale,62500.0,2.0,3.0,4.26,Houston,Texas,77081.0,1156.0,54.07,0.667,budget,False,large,,,
sold,475000.0,1.0,1.0,4.13,Streetman,Texas,75859.0,576.0,824.65,1.0,mid_market,False,large,2022.0,2022-01,2022-01-14
for_sale,350000.0,2.0,2.0,0.28,Deer Trail,Colorado,80105.0,2288.0,152.97,1.0,mid_market,False,standard,2019.0,2019-04,2019-04-01
for_sale,566650.0,4.0,5.0,1.51,Perry,Iowa,50220.0,1914.0,296.06,0.8,premium,False,large,2000.0,2000-05,2000-05-30
for_sale,382800.0,5.0,2.0,0.25,Apple Valley,Minnesota,55124.0,1050.0,364.57,2.5,mid_market,False,small,2016.0,2016-10,2016-10-31
sold,269900.0,3.0,2.0,0.17,Mesquite,Texas,75181.0,1650.0,163.58,1.5,mid_market,False,small,2022.0,2022-01,2022-01-28
sold,389900.0,4.0,2.0,0.72,Taunton,Massachusetts,2780.0,1341.0,290.75,2.0,mid_market,False,standard,2021.0,2021-12,2021-12-16
sold,459000.0,2.0,2.0,0.21,Saddlebrooke,Arizona,85739.0,1902.0,241.32,1.0,mid_market,False,small,2022.0,2022-02,2022-02-04
for_sale,89900.0,9.0,4.0,0.54,Muskegon,Michigan,49444.0,3372.0,26.66,2.25,budget,False,standard,,,
sold,165000.0,2.0,1.0,,Madison,Wisconsin,53719.0,987.0,167.17,2.0,budget,False,tiny,2021.0,2021-12,2021-12-08
for_sale,775000.0,4.0,4.0,0.35,Olney,Maryland,20832.0,3677.0,210.77,1.0,premium,False,standard,1987.0,1987-09,1987-09-22
sold,115000.0,3.0,2.0,0.34,Rochester,New York,14624.0,1110.0,103.6,1.5,budget,False,standard,2021.0,2021-11,2021-11-24
for_sale,519000.0,3.0,3.0,0.26,Hernando,Florida,34442.0,3037.0,170.89,1.0,premium,False,standard,2004.0,2004-11,2004-11-09
sold,799000.0,4.0,3.0,0.45,Barnstable,Massachusetts,2630.0,2294.0,348.3,1.333,premium,False,standard,2022.0,2022-01,2022-01-25
sold,339000.0,3.0,,4.41,Orange,Virginia,22960.0,1440.0,235.42,1.5,mid_market,False,large,2022.0,2022-01,2022-01-14
for_sale,406990.0,4.0,2.0,0.22,Saint Cloud,Florida,34773.0,1828.0,222.64,2.0,mid_market,False,small,,,
sold,230000.0,3.0,2.0,0.36,Hillsboro,Missouri,63050.0,1256.0,183.12,1.5,budget,False,standard,2022.0,2022-04,2022-04-25
sold,90000.0,3.0,1.0,1.0,Hubbard Lake,Michigan,49747.0,2500.0,36.0,3.0,budget,False,standard,2022.0,2022-04,2022-04-18
sold,219900.0,3.0,2.0,0.19,Sahuarita,Arizona,85629.0,1473.0,149.29,1.5,budget,False,small,2021.0,2021-12,2021-12-30
for_sale,180000.0,3.0,1.0,20.08,Kenner,Louisiana,70062.0,1540.0,116.88,3.0,budget,False,estate,,,
sold,230000.0,3.0,2.0,0.25,Sioux City,Iowa,51104.0,1930.0,119.17,1.5,budget,False,small,2022.0,2022-03,2022-03-11
for_sale,298000.0,4.0,3.0,0.67,Lugoff,South Carolina,29078.0,2140.0,139.25,1.333,mid_market,False,standard,,,
for_sale,599900.0,2.0,2.0,,Plymouth,Massachusetts,2360.0,1100.0,545.36,1.0,premium,False,tiny,,,
sold,975000.0,4.0,3.0,2.1,Scituate,Massachusetts,2066.0,3307.0,294.83,1.333,premium,False,large,2021.0,2021-12,2021-12-10
sold,19000.0,2.0,1.0,0.19,Youngstown,Ohio,44502.0,949.0,20.02,2.0,budget,False,small,2021.0,2021-11,2021-11-10
for_sale,125000.0,3.0,1.0,0.22,Proctor,Vermont,5765.0,1540.0,81.17,3.0,budget,False,small,1999.0,1999-01,1999-01-27
sold,550000.0,2.0,1.0,0.31,Pomona,California,91766.0,962.0,571.73,2.0,premium,False,standard,2021.0,2021-11,2021-11-17
for_sale,119000.0,3.0,1.0,0.31,Buchanan,Michigan,49107.0,800.0,148.75,3.0,budget,False,standard,,,
for_sale,257000.0,5.0,4.0,1.47,Beaver,Oklahoma,73932.0,3000.0,85.67,1.25,mid_market,False,large,,,
for_sale,284900.0,3.0,2.0,0.27,North Port,Florida,34288.0,1670.0,170.6,1.5,mid_market,False,standard,,,
for_sale,49750.0,3.0,1.0,0.23,Emporia,Kansas,66801.0,1215.0,40.95,3.0,budget,False,small,,,
for_sale,149900.0,3.0,2.0,1.02,Dahlonega,Georgia,30533.0,1056.0,141.95,1.5,budget,False,large,2005.0,2005-05,2005-05-23
for_sale,930000.0,3.0,3.0,,Brooklyn,New York,11214.0,1517.0,613.05,1.0,premium,False,tiny,,,
sold,429000.0,3.0,4.0,,New Paltz,New York,12561.0,2502.0,171.46,0.75,mid_market,False,standard,2021.0,2021-11,2021-11-19
for_sale,565000.0,2.0,2.0,0.14,Englewood,Colorado,80113.0,2064.0,273.74,1.0,premium,False,small,2018.0,2018-07,2018-07-18
for_sale,736955.0,4.0,4.0,0.31,Lenexa,Kansas,66227.0,3296.0,223.59,1.0,premium,False,standard,,,
sold,729900.0,4.0,4.0,8.51,Blacksburg,Virginia,24060.0,3772.0,193.5,1.0,premium,False,estate,2022.0,2022-04,2022-04-19
sold,430000.0,3.0,3.0,0.04,Ellicott City,Maryland,21043.0,,266.09,1.0,mid_market,False,tiny,2021.0,2021-11,2021-11-04
for_sale,1850000.0,3.0,5.0,0.04,Beaufort,South Carolina,29902.0,2448.0,755.72,0.6,luxury,True,tiny,,,
for_sale,269900.0,3.0,1.0,0.18,Geneva,Illinois,60134.0,1373.0,196.58,3.0,mid_market,False,small,2004.0,2004-09,2004-09-20
sold,495000.0,3.0,2.0,0.15,Fort Collins,Colorado,80525.0,1600.0,309.38,1.5,premium,False,small,2022.0,2022-02,2022-02-16
for_sale,716900.0,5.0,4.0,2.95,Kildeer,Illinois,60047.0,3141.0,228.24,1.25,premium,False,large,,,
for_sale,579900.0,4.0,2.0,0.2,Boca Raton,Florida,33434.0,1785.0,324.87,2.0,premium,False,small,2018.0,2018-08,2018-08-31
for_sale,230000.0,3.0,2.0,0.15,Franklin,Indiana,46131.0,2825.0,81.42,1.5,budget,False,small,2018.0,2018-04,2018-04-09
for_sale,311577.0,2.0,2.0,0.25,McCordsville,Indiana,46055.0,1643.0,189.64,1.0,mid_market,False,small,,,
sold,499000.0,4.0,3.0,9.74,Sealy,Texas,77474.0,2484.0,200.89,1.333,premium,False,estate,2022.0,2022-03,2022-03-29
for_sale,355000.0,4.0,2.0,0.15,Richmond,Texas,77406.0,1938.0,183.18,2.0,mid_market,False,small,2016.0,2016-11,2016-11-02
for_sale,125900.0,3.0,2.0,,Winter Garden,Florida,34787.0,1568.0,80.29,1.5,budget,False,tiny,,,
sold,225000.0,3.0,2.0,0.13,Irving,Texas,75060.0,1161.0,193.8,1.5,budget,False,small,2021.0,2021-12,2021-12-22
sold,3795000.0,4.0,5.0,0.06,San Francisco,California,94107.0,3330.0,1139.64,0.8,luxury,True,tiny,2022.0,2022-03,2022-03-25
for_sale,435000.0,5.0,2.0,0.34,Apple Valley,California,92307.0,2302.0,,2.5,mid_market,False,standard,1997.0,1997-10,1997-10-03
for_sale,775000.0,3.0,3.0,,East Wenatchee,Washington,98802.0,2555.0,303.33,1.0,premium,False,tiny,2021.0,2021-09,2021-09-30
sold,290000.0,3.0,3.0,,Richmond,Virginia,23223.0,1844.0,157.27,1.0,mid_market,False,tiny,2022.0,2022-03,2022-03-11
sold,275000.0,6.0,5.0,0.16,Baltimore,Maryland,21207.0,3422.0,80.36,1.2,mid_market,False,small,2022.0,2022-04,2022-04-22
for_sale,415000.0,3.0,2.0,0.16,Columbus,New Jersey,8022.0,2084.0,199.14,1.5,mid_market,False,small,2002.0,2002-08,2002-08-19
for_sale,539500.0,3.0,2.0,1.15,Zwolle,Louisiana,71486.0,2064.0,261.39,1.5,premium,False,large,2006.0,2006-07,2006-07-24
sold,975000.0,4.0,3.0,0.98,Lake Forest,Illinois,60045.0,3146.0,309.92,1.333,premium,False,standard,2022.0,2022-04,2022-04-29
sold,399900.0,3.0,3.0,0.35,Tahlequah,Oklahoma,74464.0,2703.0,147.95,1.0,mid_market,False,standard,2021.0,2021-12,2021-12-22
for_sale,1420000.0,2.0,2.0,,Snowmass Village,Colorado,81615.0,1012.0,1403.16,1.0,luxury,True,tiny,,,
for_sale,419900.0,5.0,4.0,0.16,Kennesaw,Georgia,30144.0,2936.0,143.02,1.25,mid_market,False,small,2018.0,2018-10,2018-10-31
for_sale,239900.0,3.0,3.0,,Myrtle Beach,South Carolina,29577.0,1472.0,162.98,1.0,mid_market,False,tiny,,,
for_sale,575000.0,4.0,4.0,0.4,Atlanta,Georgia,30345.0,6450.0,89.15,1.0,premium,False,standard,2006.0,2006-06,2006-06-19
for_sale,889950.0,4.0,3.0,0.33,Steilacoom,Washington,98388.0,2764.0,321.98,1.333,premium,False,standard,2005.0,2005-04,2005-04-08
for_sale,245000.0,1.0,1.0,,Chicago,Illinois,60657.0,850.0,288.24,1.0,mid_market,False,tiny,1991.0,1991-09,1991-09-09
for_sale,1525000.0,8.0,8.0,0.46,Corolla,North Carolina,27927.0,4083.0,373.5,1.0,luxury,True,standard,2008.0,2008-04,2008-04-21
sold,149900.0,3.0,2.0,,Yakima,Washington,98908.0,1512.0,99.14,1.5,budget,False,tiny,2022.0,2022-04,2022-04-13
sold,475000.0,3.0,2.0,0.15,Phoenix,Arizona,85013.0,1276.0,372.26,1.5,mid_market,False,small,2022.0,2022-04,2022-04-08
for_sale,275000.0,5.0,3.0,,Hiawatha,Kansas,66434.0,2109.0,130.39,1.667,mid_market,False,tiny,,,
for_sale,450000.0,4.0,3.0,2.64,Bethel,Minnesota,55005.0,1292.0,348.3,1.333,mid_market,False,large,,,
sold,315000.0,3.0,2.0,3.78,Hustonville,Kentucky,40437.0,2220.0,141.89,1.5,mid_market,False,large,2022.0,2022-04,2022-04-18
sold,849000.0,3.0,2.0,0.08,San Diego,California,92124.0,1529.0,555.26,1.5,premium,False,tiny,2022.0,2022-02,2022-02-07
sold,169900.0,5.0,3.0,0.26,Peru,Illinois,61354.0,2804.0,60.59,1.667,budget,False,standard,2022.0,2022-02,2022-02-28
for_sale,749000.0,4.0,3.0,0.12,Evanston,Illinois,60202.0,2739.0,273.46,1.333,premium,False,small,2019.0,2019-08,2019-08-07
sold,2298000.0,4.0,4.0,1.0,Carnation,Washington,98014.0,3830.0,600.0,1.0,luxury,True,standard,2022.0,2022-04,2022-04-29
for_sale,599000.0,5.0,4.0,0.28,Seabrook,Texas,77586.0,4430.0,135.21,1.25,premium,False,standard,2014.0,2014-06,2014-06-05
for_sale,380000.0,3.0,3.0,,Chattanooga,Tennessee,37405.0,1783.0,213.12,1.0,mid_market,False,tiny,1995.0,1995-09,1995-09-22
for_sale,1488000.0,1.0,1.0,,Honolulu,Hawaii,96815.0,1038.0,1433.53,1.0,luxury,True,tiny,2016.0,2016-02,2016-02-04
sold,830000.0,2.0,1.0,0.11,El Cerrito,California,94530.0,934.0,888.65,2.0,premium,False,small,2022.0,2022-03,2022-03-03
for_sale,4835000.0,5.0,4.0,0.14,Laguna Beach,California,92651.0,3337.0,1448.91,1.25,luxury,True,small,2015.0,2015-04,2015-04-13
for_sale,2595000.0,6.0,5.0,0.16,Los Angeles,California,90024.0,3528.0,735.54,1.2,luxury,True,small,,,
sold,530000.0,3.0,4.0,0.02,Dunedin,Florida,34698.0,2038.0,260.06,0.75,premium,False,tiny,2022.0,2022-03,2022-03-03
for_sale,1249000.0,2.0,1.0,,Los Angeles,California,90027.0,1044.0,1196.36,2.0,luxury,True,small,2009.0,2009-10,2009-10-30
for_sale,290000.0,3.0,2.0,0.07,Centralia,Washington,98531.0,1264.0,229.43,1.5,mid_market,False,tiny,2009.0,2009-08,2009-08-19
for_sale,770000.0,4.0,3.0,0.2,Azusa,California,91702.0,1660.0,463.86,1.333,premium,False,small,1970.0,1970-12,1970-12-09
for_sale,199900.0,3.0,2.0,0.18,Saint Bernard,Louisiana,70085.0,1515.0,131.95,1.5,budget,False,small,2012.0,2012-05,2012-05-18
sold,465000.0,4.0,3.0,0.14,Rosamond,California,93560.0,2700.0,172.22,1.333,mid_market,False,small,2022.0,2022-03,2022-03-04
sold,130000.0,3.0,1.0,0.44,Belleville,Illinois,62223.0,1319.0,98.56,3.0,budget,False,standard,2022.0,2022-03,2022-03-30
for_sale,549900.0,4.0,4.0,13.72,Avon Park,Florida,33825.0,3696.0,148.78,1.0,premium,False,estate,2022.0,2022-06,2022-06-07
sold,242000.0,4.0,2.0,0.44,Southbridge,Massachusetts,1550.0,2046.0,118.28,2.0,mid_market,False,standard,2022.0,2022-04,2022-04-11
sold,157500.0,4.0,2.0,0.18,El Paso,Texas,79905.0,1248.0,126.2,2.0,budget,False,small,2022.0,2022-03,2022-03-04
sold,210000.0,3.0,3.0,0.35,Richlands,North Carolina,28574.0,1660.0,126.51,1.0,budget,False,standard,2021.0,2021-12,2021-12-17
sold,365000.0,3.0,3.0,0.05,Beaverton,Oregon,97007.0,1112.0,328.24,1.0,mid_market,False,tiny,2021.0,2021-11,2021-11-10
sold,110000.0,2.0,2.0,0.17,Palm Bay,Florida,32907.0,784.0,140.31,1.0,budget,False,small,2021.0,2021-11,2021-11-19
sold,440000.0,3.0,3.0,,Baltimore,Maryland,21224.0,1886.0,233.3,1.0,mid_market,False,tiny,2022.0,2022-03,2022-03-21
for_sale,249900.0,3.0,2.0,0.22,Ephrata,Washington,98823.0,1512.0,165.28,1.5,mid_market,False,small,1987.0,1987-11,1987-11-01
for_sale,735000.0,5.0,4.0,0.22,Parker,Colorado,80134.0,3297.0,222.93,1.25,premium,False,small,2018.0,2018-01,2018-01-25
sold,230000.0,4.0,2.0,0.21,Erlanger,Kentucky,41018.0,1808.0,127.21,2.0,budget,False,small,2021.0,2021-11,2021-11-30
for_sale,499000.0,2.0,2.0,,Chicago,Illinois,60611.0,1200.0,415.83,1.0,premium,False,tiny,2019.0,2019-03,2019-03-25
for_sale,117900.0,3.0,1.0,0.31,Fort Gibson,Oklahoma,74434.0,1424.0,82.79,3.0,budget,False,standard,1997.0,1997-08,1997-08-12
for_sale,55000.0,3.0,2.0,0.68,Binghamton,New York,13903.0,1825.0,30.14,1.5,budget,False,standard,1999.0,1999-09,1999-09-22
for_sale,949000.0,4.0,3.0,0.26,Upland,California,91784.0,2552.0,371.87,1.333,premium,False,standard,1997.0,1997-12,1997-12-19
for_sale,925000.0,5.0,5.0,0.19,Kirkwood,Missouri,63122.0,3629.0,254.89,1.0,premium,False,small,2021.0,2021-06,2021-06-07
sold,499999.0,3.0,1.0,0.15,Manteca,California,95336.0,1090.0,458.71,3.0,premium,False,small,2022.0,2022-02,2022-02-18
for_sale,200000.0,2.0,2.0,0.11,Sacramento,California,95828.0,960.0,208.33,1.0,budget,False,small,2017.0,2017-03,2017-03-02
for_sale,490510.0,3.0,2.0,5.0,Loxley,Alabama,36551.0,2407.0,203.78,1.5,mid_market,False,large,2015.0,2015-07,2015-07-27
for_sale,599900.0,3.0,2.0,,Naples,Florida,34112.0,1725.0,347.77,1.5,premium,False,tiny,2019.0,2019-05,2019-05-23
for_sale,998000.0,4.0,3.0,0.08,Pearl City,Hawaii,96782.0,1805.0,552.91,1.333,premium,False,tiny,2018.0,2018-08,2018-08-16
for_sale,1650000.0,3.0,2.0,0.22,Panorama City,California,91402.0,1785.0,924.37,1.5,luxury,True,small,2019.0,2019-10,2019-10-16
for_sale,345166.0,3.0,2.0,0.14,Humble,Texas,77346.0,1518.0,227.38,1.5,mid_market,False,small,,,
for_sale,4455000.0,2.0,1.0,1768.0,Hotchkiss,Colorado,81419.0,1550.0,2874.19,2.0,luxury,True,estate,1993.0,1993-08,1993-08-03
sold,1100000.0,4.0,3.0,,San Diego,California,92111.0,2066.0,532.43,1.333,luxury,True,tiny,2022.0,2022-03,2022-03-11
for_sale,559000.0,3.0,3.0,0.06,Colonie,New York,12110.0,2342.0,238.68,1.0,premium,False,tiny,,,
sold,315000.0,3.0,2.0,0.25,Duncanville,Texas,75137.0,2103.0,149.79,1.5,mid_market,False,small,2021.0,2021-12,2021-12-01
for_sale,550000.0,3.0,2.0,0.19,Cornelius,North Carolina,28031.0,2305.0,238.61,1.5,premium,False,small,2017.0,2017-04,2017-04-19
for_sale,1295000.0,2.0,2.0,,New York City,New York,11217.0,1006.0,1287.28,1.0,luxury,True,tiny,2018.0,2018-06,2018-06-05
for_sale,432535.0,3.0,2.0,1.27,Lincoln,Delaware,19960.0,1944.0,222.5,1.5,mid_market,False,large,,,
sold,1175000.0,6.0,3.0,0.25,Tujunga,California,91042.0,2707.0,434.06,2.0,luxury,True,small,2022.0,2022-01,2022-01-19
sold,581000.0,3.0,3.0,0.14,Mead,Colorado,80542.0,3080.0,188.64,1.0,premium,False,small,2022.0,2022-02,2022-02-01
for_sale,329000.0,4.0,2.0,6.9,Hillsdale,New York,12529.0,1900.0,173.16,2.0,mid_market,False,estate,2003.0,2003-10,2003-10-20
for_sale,102000.0,3.0,2.0,0.03,Farmington,New York,14425.0,1080.0,94.44,1.5,budget,False,tiny,2011.0,2011-10,2011-10-13
for_sale,524900.0,3.0,2.0,0.23,Orangevale,California,95662.0,1130.0,464.51,1.5,premium,False,small,2003.0,2003-09,2003-09-18
for_sale,599000.0,3.0,2.0,,Fountain Hills,Arizona,85268.0,1343.0,446.02,1.5,premium,False,small,2013.0,2013-06,2013-06-18
for_sale,674900.0,3.0,4.0,0.11,Carolina Beach,North Carolina,28428.0,1698.0,397.47,0.75,premium,False,small,2017.0,2017-06,2017-06-13
for_sale,114900.0,3.0,2.0,,Canyonville,Oregon,97417.0,1620.0,70.93,1.5,budget,False,tiny,,,
sold,71900.0,2.0,1.0,0.16,Killeen,Texas,76541.0,714.0,100.7,2.0,budget,False,small,2021.0,2021-12,2021-12-01
sold,535000.0,3.0,3.0,0.28,Lake Tapps,Washington,98391.0,1880.0,284.57,1.0,premium,False,standard,2022.0,2022-04,
for_sale,740000.0,3.0,2.0,0.12,Los Angeles,California,90001.0,1400.0,528.57,1.5,premium,False,small,2021.0,2021-04,2021-04-09
for_sale,284000.0,3.0,2.0,,Jacksonville,Florida,32205.0,1370.0,207.3,1.5,mid_market,False,tiny,2021.0,2021-11,2021-11-04
sold,115000.0,3.0,2.0,0.04,Baltimore,Maryland,21216.0,1794.0,64.1,1.5,budget,False,tiny,2022.0,2022-02,2022-02-15
for_sale,225000.0,3.0,2.0,1.18,Newburgh,New York,12550.0,1245.0,180.72,1.5,budget,False,large,2000.0,2000-01,2000-01-03
for_sale,569900.0,4.0,3.0,0.17,Katy,Texas,77494.0,2652.0,214.89,1.333,premium,False,small,,,
for_sale,49950.0,2.0,1.0,0.45,Washington,Pennsylvania,15301.0,1160.0,43.06,2.0,budget,False,standard,,,
sold,1625000.0,3.0,4.0,0.08,San Jose,California,95138.0,2319.0,700.73,0.75,luxury,True,tiny,2022.0,2022-04,2022-04-15
for_sale,199900.0,3.0,2.0,0.35,Crestview,Florida,32536.0,1052.0,190.02,1.5,budget,False,standard,2019.0,2019-08,2019-08-22
sold,580000.0,1.0,1.0,,South San Francisco,California,94080.0,870.0,666.67,1.0,premium,False,tiny,2022.0,2022-02,2022-02-03
sold,535000.0,3.0,2.0,0.11,Rancho Cordova,California,95742.0,1686.0,317.32,1.5,premium,False,small,2022.0,2022-02,2022-02-25
for_sale,190000.0,2.0,1.0,0.32,Zephyrhills,Florida,33542.0,888.0,213.96,2.0,budget,False,standard,2015.0,2015-01,2015-01-06
sold,425000.0,4.0,2.0,0.19,Lawrence,Massachusetts,1843.0,1451.0,292.9,2.0,mid_market,False,small,2022.0,2022-01,2022-01-07
for_sale,130000.0,2.0,1.0,0.19,Toledo,Ohio,43615.0,954.0,136.27,2.0,budget,False,small,1996.0,1996-06,1996-06-07
sold,359000.0,3.0,2.0,0.11,San Tan Valley,Arizona,85143.0,1472.0,243.89,1.5,mid_market,False,small,2022.0,2022-04,2022-04-15
for_sale,65000.0,2.0,1.0,0.08,Saint Louis,Missouri,63115.0,1250.0,52.0,2.0,budget,False,tiny,2021.0,2021-02,2021-02-08
sold,89900.0,2.0,2.0,,Homewood,Illinois,60430.0,925.0,97.19,1.0,budget,False,tiny,2021.0,2021-12,2021-12-21
for_sale,189900.0,4.0,2.0,0.03,Trenton,New Jersey,8611.0,1068.0,177.81,2.0,budget,False,tiny,2006.0,2006-04,2006-04-10
sold,192000.0,3.0,2.0,0.44,Inverness,Florida,34450.0,1181.0,162.57,1.5,budget,False,standard,2021.0,2021-12,2021-12-15
sold,479000.0,4.0,6.0,4.0,West Brookfield,Massachusetts,1585.0,5252.0,91.2,0.667,mid_market,False,large,2022.0,2022-01,2022-01-19
for_sale,229000.0,3.0,2.0,,Trinity,Texas,75862.0,1470.0,155.78,1.5,budget,False,tiny,,,
